Age,Gender,Education,JobTitle,YearsOfExp,Salary
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0
49.0,Female,PhD,Director of Marketing,20.0,200000.0
34.0,Female,PhD,Research Director,11.0,160000.0
35.0,Female,PhD,Research Director,11.0,160000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
23.0,Male,Bachelor's Degree,Sales Executive,1.0,35000.0
38.0,Male,Bachelor's Degree,Back end Developer,14.0,136449.0
54.0,Male,Bachelor's Degree,Full Stack Engineer,27.0,183417.0
31.0,Male,High School,Junior HR Generalist,2.0,35000.0
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
36.0,Male,Bachelor's Degree,Sales Director,6.0,75000.0
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0
40.0,Female,Master's Degree,Marketing Coordinator,12.0,122000.0
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0
42.0,Male,Master's Degree,Product Manager,14.0,180000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
28.0,Male,Master's Degree,Front end Developer,5.0,76742.0
24.0,Female,High School,Sales Associate,1.0,30000.0
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,65000.0
26.0,Female,High School,Sales Associate,1.0,35000.0
25.0,Male,Bachelor's,Help Desk Analyst,0.0,35000.0
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0
33.0,Male,Master's Degree,Senior Data Scientist,8.0,120000.0
34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
28.0,Male,Bachelor's,Software Engineer,4.0,160000.0
39.0,Female,Bachelor's,Training Specialist,12.0,65000.0
34.0,Male,PhD,Research Director,11.0,160000.0
36.0,Male,Bachelor's Degree,Sales Director,6.0,75000.0
37.0,Male,Bachelor's Degree,Junior Sales Representative,6.0,75000.0
50.0,Female,Master's Degree,Senior Software Engineer,21.0,177002.0
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
36.0,Female,Master's Degree,Marketing Director,11.0,160000.0
55.0,Female,Bachelor's Degree,Senior Project Engineer,30.0,183020.0
38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0
38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0
38.0,Female,Master's Degree,Marketing Director,14.0,170000.0
36.0,Male,PhD,Research Scientist,13.0,185000.0
54.0,Male,PhD,Software Engineer Manager,30.0,184660.0
28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
29.0,Male,Bachelor's Degree,Software Engineer,4.0,70000.0
50.0,Male,PhD,Senior Project Engineer,16.0,195000.0
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,3.0,60000.0
33.0,Female,Bachelor's,Junior Marketing Manager,5.0,70000.0
30.0,Female,PhD,Data Scientist,7.0,185000.0
43.0,Male,PhD,Data Scientist,16.0,162000.0
50.0,Female,Master's Degree,Content Marketing Manager,19.0,190000.0
33.0,Male,PhD,Research Scientist,10.0,150000.0
29.0,Female,Master's,Data Scientist,6.0,180000.0
25.0,Female,Master's,Data Analyst,1.0,100000.0
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0
33.0,Female,Master's,Product Manager,11.0,198000.0
46.0,Male,Bachelor's Degree,Senior Project Engineer,24.0,166828.0
27.0,Male,Bachelor's Degree,Junior Data Analyst,2.0,50000.0
24.0,Female,Bachelor's Degree,Back end Developer,1.0,60000.0
32.0,Female,Master's Degree,Senior Software Engineer,7.0,100000.0
34.0,Female,Master's,Product Manager,12.0,196000.0
43.0,Male,PhD,Software Engineer Manager,13.0,180000.0
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
44.0,Female,Master's Degree,Senior Project Engineer,12.0,170000.0
49.0,Male,Bachelor's,Sales Executive,21.0,160000.0
24.0,Female,High School,Junior HR Generalist,1.0,32000.0
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0
30.0,Male,Bachelor's,Data Analyst,5.0,160000.0
32.0,Male,Master's Degree,Senior Project Engineer,8.0,122354.0
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0
45.0,Female,PhD,Senior Project Engineer,21.0,181285.0
27.0,Male,Master's Degree,Digital Marketing Manager,3.0,50000.0
31.0,Female,Master's Degree,Financial Manager,7.0,120000.0
34.0,Male,PhD,Research Director,11.0,160000.0
45.0,Female,PhD,Financial Manager,12.0,120000.0
26.0,Male,High School,Junior Sales Associate,1.0,26000.0
22.0,Male,Bachelor's Degree,Software Engineer,1.0,50000.0
28.0,Male,PhD,Sales Representative,4.0,55000.0
32.0,Male,Bachelor's Degree,Junior Marketing Manager,6.0,72000.0
27.0,Male,Bachelor's,Junior Product Manager,2.0,40000.0
29.0,Female,High School,Junior Sales Associate,1.0,30000.0
35.0,Female,Master's Degree,Senior HR Generalist,8.0,80000.0
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0
28.0,Female,PhD,Director of Marketing,6.0,105000.0
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0
33.0,Male,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
40.0,Male,Bachelor's,Senior Financial Analyst,12.0,130000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
36.0,Female,PhD,Research Scientist,12.0,170000.0
49.0,Male,PhD,Data Scientist,22.0,220000.0
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0
45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
39.0,Male,Master's Degree,Software Engineer Manager,14.0,142360.0
34.0,Male,PhD,Research Director,12.0,170000.0
33.0,Female,Master's Degree,Full Stack Engineer,9.0,135596.0
42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
36.0,Male,Bachelor's Degree,Operations Manager,9.0,110000.0
45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0
34.0,Male,PhD,Director of Marketing,12.0,170000.0
24.0,Female,High School,Receptionist,0.0,25000.0
27.0,Female,Master's Degree,Back end Developer,4.0,73938.0
35.0,Female,PhD,Senior Product Marketing Manager,9.0,95000.0
23.0,Male,Bachelor's,Data Analyst,1.0,92000.0
32.0,Female,Bachelor's Degree,Director of Marketing,8.0,80000.0
21.0,Female,High School,Junior Sales Representative,0.0,25000.0
36.0,Male,Bachelor's Degree,Sales Manager,11.0,160000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
38.0,Female,Master's Degree,Marketing Manager,14.0,170000.0
27.0,Female,Bachelor's Degree,Junior Software Engineer,2.0,48000.0
27.0,Female,Bachelor's Degree,Junior Software Engineer,2.0,48000.0
37.0,Male,Master's Degree,Senior Software Engineer,9.0,145000.0
26.0,Male,Bachelor's,Junior Accountant,2.0,40000.0
38.0,Male,Master's Degree,Marketing Director,14.0,195000.0
36.0,Female,Master's Degree,Web Developer,7.0,85000.0
31.0,Male,Bachelor's Degree,Sales Director,9.0,140000.0
50.0,Female,Master's Degree,Content Marketing Manager,19.0,190000.0
42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
29.0,Female,Master's,Data Scientist,6.0,180000.0
36.0,Female,Master's Degree,Marketing Coordinator,9.0,100000.0
30.0,Male,Bachelor's Degree,Back end Developer,4.0,95000.0
48.0,Female,PhD,Senior Product Marketing Manager,17.0,170000.0
31.0,Male,High School,Junior HR Generalist,2.0,35000.0
28.0,Male,Master's,Product Manager,3.0,130000.0
34.0,Male,PhD,Research Director,11.0,170000.0
50.0,Male,PhD,Data Scientist,23.0,225000.0
50.0,Male,PhD,Software Engineer Manager,16.0,190000.0
26.0,Male,Bachelor's Degree,Senior Product Marketing Manager,5.0,85000.0
27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
26.0,Female,Bachelor's Degree,Junior HR Generalist,2.0,42000.0
23.0,Male,Bachelor's Degree,Sales Representative,1.0,35000.0
44.0,Female,Master's Degree,Senior Software Engineer,12.0,170000.0
30.0,Female,Master's Degree,Full Stack Engineer,6.0,110707.0
33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0
31.0,Female,Master's Degree,Marketing Manager,4.0,62000.0
34.0,Female,Master's,Business Analyst,5.0,80000.0
32.0,Female,PhD,Data Scientist,10.0,193000.0
29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0
45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0
26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
36.0,Male,Master's Degree,Senior HR Generalist,7.0,89000.0
25.0,Female,High School,Sales Executive,1.0,35000.0
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0
23.0,Other,High School,Front end Developer,2.0,62852.0
30.0,Male,Master's Degree,Financial Manager,7.0,120000.0
33.0,Female,Master's Degree,Front end Developer,10.0,119419.0
33.0,Male,Master's,Product Manager,11.0,198000.0
40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0
47.0,Male,PhD,Software Engineer Manager,15.0,180000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
38.0,Male,Master's,Senior IT Consultant,9.0,110000.0
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
23.0,Other,High School,Front end Developer,2.0,62852.0
54.0,Male,Bachelor's Degree,Full Stack Engineer,25.0,179756.0
31.0,Female,High School,Junior Sales Associate,1.0,25000.0
34.0,Male,Master's Degree,Back end Developer,8.0,140000.0
41.0,Male,PhD,Data Scientist,13.0,140000.0
41.0,Male,PhD,Software Engineer Manager,15.0,148727.0
32.0,Female,Bachelor's Degree,Content Marketing Manager,7.0,90000.0
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
26.0,Male,Bachelor's,Data Analyst,3.0,110000.0
37.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0
29.0,Female,Master's,Data Scientist,6.0,180000.0
50.0,Female,Master's Degree,Content Marketing Manager,19.0,190000.0
36.0,Male,Master's Degree,Senior Software Engineer,8.0,140000.0
43.0,Male,Master's Degree,Full Stack Engineer,20.0,167924.0
37.0,Male,Master's Degree,Software Engineer Manager,10.0,150000.0
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0
44.0,Female,Master's Degree,Senior Software Engineer,11.0,170000.0
48.0,Male,PhD,Director of Data Science,18.0,210000.0
31.0,Female,Master's Degree,Full Stack Engineer,6.0,101186.0
26.0,Female,Bachelor's Degree,Software Engineer,2.0,65000.0
35.0,Male,Bachelor's Degree,Project Manager,10.0,130000.0
31.0,Male,Bachelor's Degree,Junior Marketing Manager,5.0,70000.0
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0
36.0,Male,Bachelor's Degree,Sales Director,6.0,75000.0
28.0,Female,High School,Junior Sales Associate,1.0,30000.0
24.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0
26.0,Female,Master's,Product Manager,2.0,120000.0
34.0,Female,PhD,Research Director,12.0,170000.0
32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
29.0,Female,Bachelor's Degree,Front end Developer,4.0,90000.0
31.0,Male,Bachelor's Degree,Back end Developer,8.0,100679.0
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0
26.0,Female,Bachelor's Degree,Junior Software Developer,2.0,35000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
31.0,Male,Bachelor's,Junior Operations Analyst,3.0,50000.0
35.0,Male,Master's,Senior Product Manager,10.0,120000.0
29.0,Male,Bachelor's Degree,Front end Developer,5.0,105000.0
33.0,Female,Master's,Product Manager,11.0,198000.0
33.0,Female,Master's,Product Manager,11.0,198000.0
24.0,Male,High School,Delivery Driver,0.0,28000.0
29.0,Male,Bachelor's,Software Engineer,6.0,170000.0
30.0,Female,PhD,Data Scientist,7.0,185000.0
37.0,Female,Master's,Senior Marketing Analyst,9.0,95000.0
25.0,Female,Bachelor's,Data Analyst,2.0,100000.0
22.0,Male,High School,Junior Sales Associate,1.0,25000.0
36.0,Male,PhD,Senior Research Scientist,11.0,135000.0
23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
38.0,Female,Master's Degree,Back end Developer,10.0,155000.0
47.0,Male,Master's,VP of Finance,19.0,200000.0
27.0,Female,Bachelor's Degree,Human Resources Coordinator,2.0,47000.0
35.0,Female,Master's Degree,Full Stack Engineer,11.0,151078.0
45.0,Female,PhD,Data Scientist,19.0,193000.0
24.0,Male,Bachelor's,Data Analyst,2.0,95000.0
34.0,Male,PhD,Research Director,11.0,160000.0
30.0,Female,PhD,Data Scientist,7.0,185000.0
32.0,Female,Master's Degree,Product Manager,5.0,100000.0
35.0,Female,Bachelor's Degree,Full Stack Engineer,8.0,145000.0
33.0,Male,PhD,Sales Director,10.0,155000.0
29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
26.0,Male,Bachelor's Degree,Software Engineer,1.0,52000.0
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
27.0,Female,Bachelor's,Software Engineer,4.0,140000.0
31.0,Male,Bachelor's,Junior Project Manager,4.0,60000.0
33.0,Female,Master's,Product Manager,11.0,195000.0
29.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,55000.0
29.0,Female,Master's,Data Analyst,6.0,150000.0
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0
54.0,Male,Master's Degree,Senior Software Engineer,31.0,193746.0
38.0,Female,PhD,Software Engineer Manager,15.0,145052.0
30.0,Male,Master's,Software Engineer,6.0,170000.0
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0
33.0,Female,Master's,Product Manager,11.0,198000.0
29.0,Female,Bachelor's,Graphic Designer,3.0,50000.0
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0
28.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,60000.0
36.0,Male,Master's Degree,Full Stack Engineer,11.0,138859.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
45.0,Male,Master's Degree,Senior Software Engineer,22.0,182506.0
33.0,Female,Master's,Product Manager,11.0,198000.0
37.0,Male,Master's Degree,Senior Software Engineer,9.0,145000.0
34.0,Female,PhD,Research Director,11.0,160000.0
32.0,Female,PhD,Data Scientist,9.0,145000.0
55.0,Male,PhD,Software Engineer Manager,17.0,190000.0
38.0,Male,Master's Degree,Software Engineer Manager,16.0,154990.0
25.0,Female,Bachelor's,Data Analyst,2.0,100000.0
26.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0
31.0,Female,Master's Degree,Content Marketing Manager,8.0,120000.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0
46.0,Male,PhD,Data Scientist,18.0,180000.0
21.0,Female,High School,Junior Sales Representative,0.0,25000.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0
37.0,Male,PhD,Director of HR,11.0,115000.0
28.0,Male,High School,Junior Sales Associate,2.0,35000.0
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0
24.0,Male,Bachelor's,Data Analyst,2.0,95000.0
35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0
42.0,Female,PhD,Senior Marketing Manager,18.0,140000.0
29.0,Female,Bachelor's Degree,Financial Manager,4.0,55000.0
28.0,Male,Master's,Product Manager,3.0,130000.0
45.0,Male,PhD,Senior Data Engineer,16.0,150000.0
36.0,Male,PhD,Director of Data Science,12.0,170000.0
31.0,Female,Bachelor's Degree,Front end Developer,6.0,110000.0
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0
33.0,Female,Master's,Product Manager,11.0,195000.0
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0
32.0,Female,Bachelor's Degree,Director of Marketing,8.0,80000.0
28.0,Female,Bachelor's Degree,Marketing Coordinator,2.0,41000.0
48.0,Female,PhD,Director of Marketing,19.0,190000.0
29.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,55000.0
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0
41.0,Male,Master's Degree,Senior Software Engineer,11.0,165000.0
31.0,Male,PhD,Senior Human Resources Manager,7.0,90000.0
32.0,Male,Master's Degree,Senior Project Engineer,11.0,128078.0
32.0,Male,Bachelor's Degree,Software Engineer Manager,9.0,104661.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
35.0,Male,PhD,Data Scientist,9.0,112000.0
26.0,Male,Master's Degree,Front end Developer,4.0,75656.0
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
32.0,Female,Bachelor's Degree,Product Manager,7.0,120000.0
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0
60.0,Female,PhD,Software Engineer Manager,33.0,179180.0
45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0
23.0,Female,Bachelor's Degree,Sales Executive,1.0,35000.0
34.0,Male,Bachelor's Degree,Software Engineer,6.0,85000.0
29.0,Female,Bachelor's Degree,Front end Developer,4.0,90000.0
28.0,Male,Master's Degree,Senior Software Engineer,6.0,108607.0
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0
29.0,Male,Bachelor's Degree,Junior Web Developer,2.0,45000.0
24.0,Male,Bachelor's Degree,Back end Developer,1.0,55000.0
41.0,Female,Bachelor's,Senior Project Coordinator,11.0,95000.0
35.0,Female,PhD,Research Director,11.0,160000.0
32.0,Male,Bachelor's Degree,Operations Manager,6.0,90000.0
29.0,Female,Bachelor's Degree,Software Engineer,4.0,150000.0
41.0,Female,Bachelor's,Senior Marketing Coordinator,11.0,90000.0
45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,65000.0
31.0,Female,PhD,Data Scientist,8.0,140000.0
32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
28.0,Male,Master's Degree,Financial Analyst,4.0,90000.0
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0
25.0,Female,Bachelor's,Data Analyst,2.0,100000.0
30.0,Female,Master's Degree,Front end Developer,5.0,105000.0
42.0,Female,Master's Degree,Director of Marketing,13.0,130000.0
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0
48.0,Female,Master's Degree,Senior Software Engineer,23.0,185038.0
41.0,Female,PhD,Director of Data Science,16.0,200000.0
28.0,Female,Bachelor's Degree,Product Manager,3.0,70000.0
43.0,Female,Master's Degree,Senior Software Engineer,19.0,152944.0
31.0,Male,Bachelor's Degree,Junior Marketing Manager,5.0,70000.0
45.0,Male,PhD,Software Engineer Manager,15.0,185000.0
34.0,Male,Master's Degree,Senior Data Scientist,9.0,125000.0
35.0,Female,PhD,Research Director,11.0,160000.0
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0
43.0,Male,Master's Degree,Full Stack Engineer,20.0,167924.0
30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
41.0,Female,Master's Degree,Human Resources Manager,13.0,140000.0
28.0,Male,Bachelor's,Junior Financial Analyst,2.0,40000.0
35.0,Male,Master's Degree,Full Stack Engineer,9.0,131547.0
26.0,Female,Master's Degree,Front end Developer,2.0,65840.0
33.0,Female,Bachelor's Degree,Director of Marketing,8.0,80000.0
35.0,Female,Bachelor's,Senior Marketing Analyst,8.0,85000.0
27.0,Male,Bachelor's Degree,Back end Developer,4.0,68732.0
35.0,Female,Bachelor's Degree,Product Manager,8.0,165000.0
33.0,Male,Bachelor's Degree,Operations Manager,7.0,96000.0
39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
